,id,review_count,cusine,reviews
6,hashida-sushi-singapore,17,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/hashida-sushi-singapore?hrid=utR2JvvLsclcMHXKWQDYxQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Easily one of the better sushi restaurants in Singapore. Fish/produce are top quality, and the wait staff and chefs are incredibly skilled, kind, and...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/8THfMDpO-mZIcSkzhJM8fQ/o.jpg', 'name': 'Eric C.'}, 'time_created': '2017-04-11 01:04:51'}, {'url': 'https://www.yelp.com/biz/hashida-sushi-singapore?hrid=qfd-FVYwPz88ZlHMOu4uyQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'For our anniversary lunch we headed to Hashida Sushi, which was recommended to us by the owner of the D.Bespoke. \nIt was hard to find. Inside of the...', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/BpqNOW0gD8nLTQdo44dXpg/o.jpg', 'name': 'Anelya S.'}, 'time_created': '2017-08-05 22:28:31'}, {'url': 'https://www.yelp.com/biz/hashida-sushi-singapore?hrid=LzdOaHLguPODO0ZNgPpAPQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Finally had a meal at Hashida after hearing so much about it. I'm no stranger to fine-dining sushi restaurants, so with this perspective, Hashida was..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/ic6jPn_8KfwAQjEw5k-Smw/o.jpg', 'name': 'Dening L.'}, 'time_created': '2016-11-19 20:29:42'}], 'total': 17, 'possible_languages': ['en']}"
7,kazu-sumiyaki-singapore,18,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/kazu-sumiyaki-singapore?hrid=OE7ursiFIScpTGP2sRmd9g&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Every bite was beautifully prepared. The wagyu skewers were a particular favorite, and I adored the pancake balls as well. The space can get a little...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/P2oXuAYFo0jjdJZV8fY1sg/o.jpg', 'name': 'Chris K.'}, 'time_created': '2017-08-28 16:33:06'}, {'url': 'https://www.yelp.com/biz/kazu-sumiyaki-singapore?hrid=_n2g5veYtBJUa67ESeAv7Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This place be delicious. \n\nOrder many meats on sticks. \nWash it down with premium sake (or whiskey). \nPay kind of a lot for it. \nBut leave full and happy....', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/8THfMDpO-mZIcSkzhJM8fQ/o.jpg', 'name': 'Eric C.'}, 'time_created': '2017-05-10 23:12:45'}, {'url': 'https://www.yelp.com/biz/kazu-sumiyaki-singapore?hrid=L4s46-cr0uYaNu73VBIrGg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""At critical mass, expect no privacy  - this place was jammin'!  Personal space is not in the cards.  \n\nOn the other hand, the food, was acceptable...."", 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/H1zJxG0aywNINDyPKMTmZQ/o.jpg', 'name': 'BettyLou H.'}, 'time_created': '2017-01-17 12:31:25'}], 'total': 18, 'possible_languages': ['en']}"
8,yakiniku-yazawa-singapore,11,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/yakiniku-yazawa-singapore?hrid=E2XG8pdmwANb51SakkDTvA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""If you're thinking that only in Japan you can satisfy your yakiniku cravings, then freight not! Yazawa is easily the number one spot in Singapore to satisfy..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/eiIkGg0QelQ6gnxL0VmZUw/o.jpg', 'name': 'Ronald C.'}, 'time_created': '2015-04-15 18:29:10'}, {'url': 'https://www.yelp.com/biz/yakiniku-yazawa-singapore?hrid=NqCStjNHvTOTQSgzKH7dtg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Probably the awesome reviews here on Yelp set a high expectation. In short, good food (not great), horrible service, and loud ambience. \n\nThe started off on...', 'rating': 3, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/H7kwHa5m2auxBU_1V7NTXg/o.jpg', 'name': 'Eugenio F.'}, 'time_created': '2016-06-11 22:10:24'}, {'url': 'https://www.yelp.com/biz/yakiniku-yazawa-singapore?hrid=jzvGfw6kCtH3V_6aBIPSnw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Great meat for the price.  Australiana wagyu is my favourite as I like a bit of the steaky taste.  Service was excellent and accommodating for kids.  Would...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/8I48iEx-DQtfJKDEdbWGrA/o.jpg', 'name': 'Brian Y.'}, 'time_created': '2017-03-25 04:45:17'}], 'total': 11, 'possible_languages': ['en']}"
9,teppei-singapore,24,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/teppei-singapore?hrid=vnIinPUaroMu2DZQiT_dvg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'For lunchtime with about $17.50 inclusive of tax all in, you get:\n\n1) A bowl of sushi rice with heaping mixed cubed sashimi. This is the famous Bara...', 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/NoKzmVPde23CdGON-7GkcA/o.jpg', 'name': 'Cindy Q.'}, 'time_created': '2015-08-15 21:43:10'}, {'url': 'https://www.yelp.com/biz/teppei-singapore?hrid=5l9kfnC5AGblRa-MPX3x8Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'The Japanese restaurant is located in the middle of a row of restaurants, at the ground floor of the hotel. It looks rather dull looking, comparing to its...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/o.jpg', 'name': 'Doreen T.'}, 'time_created': '2016-02-25 01:13:13'}, {'url': 'https://www.yelp.com/biz/teppei-singapore?hrid=YZJ7Scn0s3xycXse2dtogg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Just absolutely amazing authentic Japanese food served with top-notch quality and service! I can eat here everyday!!  The staff are friendly and the sashimi...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/zIg-U5W9aeQsUhZ9maDmjg/o.jpg', 'name': 'Kris A.'}, 'time_created': '2016-01-09 09:13:19'}], 'total': 24, 'possible_languages': ['en']}"
10,man-man-japanese-unagi-singapore,10,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/man-man-japanese-unagi-singapore?hrid=pdFINkYA1DZsDKKEcWVfzA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'What a sinful Saturday...  \nThis is my second attempt to dine in this restaurant. First time I quit because the queue was ridiculously long... and I...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/E1egjQwujJpQ-eOVR_FDiA/o.jpg', 'name': 'Gaik Ni Esther L.'}, 'time_created': '2017-07-29 04:05:55'}, {'url': 'https://www.yelp.com/biz/man-man-japanese-unagi-singapore?hrid=YsXCVep_Beh0sQmlkFboSw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Oooooh-nagi\n\nAnd so, the 2017 Michelin Singapore Guide is out, with a bunch of new entries and new recommendations. \n\nOne of them? Man Man Japanese Unagi...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/u9rvUXlNujpVRC8bb6Arig/o.jpg', 'name': 'Jason L.'}, 'time_created': '2017-07-27 09:30:16'}, {'url': 'https://www.yelp.com/biz/man-man-japanese-unagi-singapore?hrid=R80U_be9AsRmB_ratLdIqQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'The restaurant was the latest by Chef Teppei. Interestingly the entrance to the place was at the back. Reached the place about 20 minutes before it opened...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/o.jpg', 'name': 'Doreen T.'}, 'time_created': '2017-01-08 22:01:23'}], 'total': 10, 'possible_languages': ['en']}"
11,fat-cow-singapore,24,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/fat-cow-singapore?hrid=o3z99VTHjofUc61J0y_mWg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Fat cow is definitely a place to try. The place may be a bit difficult locate (ok at least it was for me because I was not acquainted with Camden Medical...', 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/XA4wBcRKDo3daYuLuHzD1w/o.jpg', 'name': 'Alyssa Chloe T.'}, 'time_created': '2016-01-06 22:48:45'}, {'url': 'https://www.yelp.com/biz/fat-cow-singapore?hrid=RP7UeImUuZi_31S95xmyuQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Really good food, despite the odd location at a medical centre. Had the wagyu donburi set - beef was really nicely seared but juicy on the inside, onsen egg...', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/g7PWj6apFlTUZ9CRpGqxfQ/o.jpg', 'name': 'Tian B.'}, 'time_created': '2017-07-04 02:44:45'}, {'url': 'https://www.yelp.com/biz/fat-cow-singapore?hrid=sj1-b3Bx9zErTkdN0mkGDA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'The fois nigiri is simply my favorite bite of food at Uchi, and perhaps in the world, so when I saw fois donburi on the menu at the Fat Cow I knew where I...', 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/94UEZV6e4axSA5-N5Sd2jg/o.jpg', 'name': 'Adina P.'}, 'time_created': '2016-03-19 12:09:25'}], 'total': 24, 'possible_languages': ['en']}"
12,itacho-sushi-singapore-2,33,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/itacho-sushi-singapore-2?hrid=MgOyGJxECbpvFvyvkmRbkQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': '3.7 stars, initially I thought this place was going to be cheap, but a few pieces of sushi quickly add up, not to mention they charge$1 for ice in water....', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/3Gu_sM2TJTeofK0r20W8cA/o.jpg', 'name': 'David V.'}, 'time_created': '2017-06-09 21:23:30'}, {'url': 'https://www.yelp.com/biz/itacho-sushi-singapore-2?hrid=0R29wRO2svOsKcOYI4wZ_w&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Eel sushi  ($3.20++ = $3.75) - 2 stars\nToo many bones and the meat wasn't as firm as I like it. It was rather slimy.\n\nJapanese plum and salmon platter ($9..."", 'rating': 3, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/5nx1UMhLcQgkILhPxVJmEQ/o.jpg', 'name': 'Nicola L.'}, 'time_created': '2017-05-23 23:32:37'}, {'url': 'https://www.yelp.com/biz/itacho-sushi-singapore-2?hrid=qyniDneiMiuaaFxuPSWcbQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'My husband and I got there and waited for about 5-7 minutes until our number was shown. We were seated near the sushi bar and had ordered water as our...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/Nr3IHrn8Mqg-6b-cUprDOA/o.jpg', 'name': 'Honey H.'}, 'time_created': '2015-05-16 09:17:58'}], 'total': 33, 'possible_languages': ['en']}"
13,nanbantei-japanese-singapore,9,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/nanbantei-japanese-singapore?hrid=lswRHApxCFTm2ScVFIZUBg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""This old gem of a restaurant is one of the best kept secrets in town. The affordable and satisfying set lunches are what's worth coming back for. \n\nNo..."", 'rating': 4, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/btZ0TyjOMqP8NnnoDAe2iQ/o.jpg', 'name': 'Mia N.'}, 'time_created': '2016-04-30 16:28:11'}, {'url': 'https://www.yelp.com/biz/nanbantei-japanese-singapore?hrid=h1WcJoVqrTFAc0JZM5YfVg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Not our first time here.  We came to a conclusion on this place is that u need only for for the grill stuff.  The rest u can get any place else as they are...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/zU_LqUJDhRSS83mPMAIrZQ/o.jpg', 'name': 'Ben N.'}, 'time_created': '2016-10-07 05:10:02'}, {'url': 'https://www.yelp.com/biz/nanbantei-japanese-singapore?hrid=nKzjQhUx-7mL2L35eCcrrw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This is a solid 4 stars, deserving a visit if you are in the area, and crave this kind of food.\n\nThis is quality, authentic, and good value, all rolled up...', 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/i_F7G2NaibnXlU9ybBBdLw/o.jpg', 'name': 'Lawrence C.'}, 'time_created': '2014-08-05 19:37:35'}], 'total': 9, 'possible_languages': ['en']}"
14,sushi-jin-singapore,7,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/sushi-jin-singapore?hrid=-usbojUcwOl340AL-G47fg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Price point is a little high, but ingredients are of high quality and the chefs' skills are on point. Service is also friendly and attentive. \n\nWorth the..."", 'rating': 5, 'user': {'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/cQKYd7413_bYFz454toxJQ/o.jpg', 'name': 'Camille B.'}, 'time_created': '2016-05-16 07:22:53'}, {'url': 'https://www.yelp.com/biz/sushi-jin-singapore?hrid=yB2E2CwZqcv957XMCXN_Vw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Really good sushi under the Les Amis group. I reckon they might source the ingredients together with Aoki as the menus and presentation are pretty similar....', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/g7PWj6apFlTUZ9CRpGqxfQ/o.jpg', 'name': 'Tian B.'}, 'time_created': '2017-08-17 00:35:17'}, {'url': 'https://www.yelp.com/biz/sushi-jin-singapore?hrid=DgQpioTPlQOHA72GV3TKnw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Great place for a splurge (at least for lunch)!\n\nSushi Jin prides itself for serving five star food at three star prices, sourcing their fish from Tsukiji...', 'rating': 4, 'user': {'image_url': None, 'name': 'Boris P.'}, 'time_created': '2017-09-05 22:09:02'}], 'total': 7, 'possible_languages': ['en']}"
15,kilo-singapore,22,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/kilo-singapore?hrid=hBVmd58QfvzGtuTPLNRyRw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""YUM! Come with friends. There is so much that you'll want to try. Service was perfect. Friendly and attentive staff. Sadly I came alone so I wasn't able to..."", 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/I2v1Z22-XF2oIi2sWVgZAQ/o.jpg', 'name': 'Candice R.'}, 'time_created': '2017-08-03 05:24:06'}, {'url': 'https://www.yelp.com/biz/kilo-singapore?hrid=3z44SaKog38pFJZxeHs_Ew&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Great fusion food here, with prices on the high side, in a non air-conditioned environment in the Kallang Riverside Park area. \n\nWe had the duck salad, pork...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/wpM5IU5eSnTJWvMZaKlAFA/o.jpg', 'name': 'Natalie H.'}, 'time_created': '2015-11-25 01:52:05'}, {'url': 'https://www.yelp.com/biz/kilo-singapore?hrid=HU2pKuFj8Ct06bt4Y6WntA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'We ended up here after the restaurant we intended to eat at was closed (always call ahead!!) The food was on the pricey side (S$214.20 for 5 adults, no...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/siA7EAYgZa8TP0doeMc_dg/o.jpg', 'name': 'Wesley L.'}, 'time_created': '2015-11-26 22:49:49'}], 'total': 22, 'possible_languages': ['en']}"
16,ikyu-singapore,19,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/ikyu-singapore?hrid=DJWPP9NjgnGxaLPxwqkFjw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'We came here to try the Omakase menu. \n\nHad huge expectations for the omakase but was disappointed. \n\nOmakase lacked variety for $380 for 2 pax.\n\nThe best...', 'rating': 3, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/L3idv4T7qWwkfeSGzfi2JA/o.jpg', 'name': 'Dione T.'}, 'time_created': '2017-03-24 23:43:42'}, {'url': 'https://www.yelp.com/biz/ikyu-singapore?hrid=2pbAEKMcLH4QCGD3zFQOVw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""If I could post 6 stars then I would since IKYU is a 6-stars experience. I am so glad that I didn't get reservation at the first 7 omakase restaurants that..."", 'rating': 5, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/nMZymsH8E0gRszck1zS3jA/o.jpg', 'name': 'Andrew S.'}, 'time_created': '2016-02-23 16:34:22'}, {'url': 'https://www.yelp.com/biz/ikyu-singapore?hrid=RJAB9UBi6TjcORJtQKxXuA&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'We wanted to go to a more upscale place for our sunday brunch but after reading mixed reviews of the food, we decided to scrap the plan and try some other...', 'rating': 4, 'user': {'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/MOzRbeacVliln2UDUfNiSA/o.jpg', 'name': 'Tzeko M.'}, 'time_created': '2014-10-07 01:33:01'}], 'total': 19, 'possible_languages': ['en']}"
17,katanashi-singapore,11,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/katanashi-singapore?hrid=1ycCZgDKDDY2CLwCRqb30Q&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Was thinking of bringing the Girl to somewhere Japanese but not selling ramen. Searched on Yelp, and discovered this place. Here's my review (taste is in..."", 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/XyI9zENs9XfSb1DrBbeVew/o.jpg', 'name': 'Kevin S.'}, 'time_created': '2015-12-26 06:56:22'}, {'url': 'https://www.yelp.com/biz/katanashi-singapore?hrid=0CjPOa1PTdtJXyZOufJGOQ&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'I love izakayas and Katanashi does it right. Easy, fun, loud, fried food and yummy drinks. Perfect for happy hour or a chill weekend.\nThe salted sake was...', 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/Xjaqqz5wEHPb9b_0X0SRdw/o.jpg', 'name': 'Mar E.'}, 'time_created': '2015-04-19 08:43:00'}, {'url': 'https://www.yelp.com/biz/katanashi-singapore?hrid=NFegJraKv3rK0HEyVBuyPw&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""$12nett set lunch, what's there not to love! A good variety of about 8 types of rice bowls from the regular chicken don to more interesting ones with raw..."", 'rating': 4, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/VF71IZXsNfsjOrsQxRwZHg/o.jpg', 'name': 'Ally T.'}, 'time_created': '2015-05-16 02:03:11'}], 'total': 11, 'possible_languages': ['en']}"
18,kaiware-japanese-restaurant-singapore,4,japanese,"{'reviews': [{'url': 'https://www.yelp.com/biz/kaiware-japanese-restaurant-singapore?hrid=E4_hsJJhKWtbztzQZ4qE9w&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'Located in orchard road but in the sleepy and quiet TripleOne somerset is Kaiware Japanese Restaurant. Helmed by the Japanese food veteran Peter Loo, set...', 'rating': 5, 'user': {'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/o.jpg', 'name': 'Melissa Y.'}, 'time_created': '2016-05-16 21:35:03'}, {'url': 'https://www.yelp.com/biz/kaiware-japanese-restaurant-singapore?hrid=6fKPnv0vGmCdPlGOglTv0A&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': ""Hidden gem inside an office building, which is a shame. What isn't a shame is that it's my office building. \n\nReally good quality AND good value Japanese..."", 'rating': 4, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/y5FxPqbFci6XZaSscYP2Ug/o.jpg', 'name': 'Reuben N.'}, 'time_created': '2015-09-10 08:26:34'}, {'url': 'https://www.yelp.com/biz/kaiware-japanese-restaurant-singapore?hrid=zTDaqIogCfNbQ-RaTOaWsg&adjust_creative=RAR4mRD7RoBdxl3I0__7fQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=RAR4mRD7RoBdxl3I0__7fQ', 'text': 'This restaurant was only opened a month ago and I dined in because of the word of mouth from my friends.  \n\n3 of us dined in last night and we had Sashimi...', 'rating': 5, 'user': {'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/mM9o8i26-3ntA4rTwDRsbA/o.jpg', 'name': 'Jack W.'}, 'time_created': '2014-11-23 17:48:05'}], 'total': 4, 'possible_languages': ['en']}"
